From Date,To Date,pm2_5,pm10,NO,NO2,NOx
19-10-2021 22:00,19-10-2021 22:15,96,168,4.4,19.9,24.3
19-10-2021 22:15,19-10-2021 22:30,96,168,3.5,22.7,26.3
19-10-2021 22:30,19-10-2021 22:45,96,168,3.5,26.6,30.1
19-10-2021 22:45,19-10-2021 23:00,96,168,4.5,28.8,33.3
19-10-2021 23:00,19-10-2021 23:15,108,171,6.4,23.7,30.2
19-10-2021 23:15,19-10-2021 23:30,108,171,5.1,24.9,30
19-10-2021 23:30,19-10-2021 23:45,108,171,2.7,21.2,23.9
19-10-2021 23:45,20-10-2021 00:00,108,171,6.4,21.2,27.6
20-10-2021 00:00,20-10-2021 00:15,117,None,7.2,19.9,27.1
20-10-2021 00:15,20-10-2021 00:30,117,134,7.3,19.6,26.9
20-10-2021 00:30,20-10-2021 00:45,117,134,6.1,16.1,22.2
20-10-2021 00:45,20-10-2021 01:00,117,134,5.7,15.4,21.1
20-10-2021 01:00,20-10-2021 01:15,119,129,3.8,14.7,18.5
20-10-2021 01:15,20-10-2021 01:30,119,129,3.1,14.9,18
20-10-2021 01:30,20-10-2021 01:45,119,129,2.6,15.8,18.4
20-10-2021 01:45,20-10-2021 02:00,119,129,4.7,14.5,19.2
20-10-2021 02:00,20-10-2021 02:15,102,121,None,None,None
20-10-2021 02:15,20-10-2021 02:30,102,121,None,None,None
20-10-2021 02:30,20-10-2021 02:45,102,121,None,None,None
20-10-2021 02:45,20-10-2021 03:00,102,121,9.7,18.6,28.2
20-10-2021 03:00,20-10-2021 03:15,91,123,9.2,14.4,23.6
20-10-2021 03:15,20-10-2021 03:30,91,123,7,16.4,23.3
20-10-2021 03:30,20-10-2021 03:45,91,123,8,13.1,21.1
20-10-2021 03:45,20-10-2021 04:00,91,123,7,15.3,22.3
20-10-2021 04:00,20-10-2021 04:15,81,116,10.1,14.1,24.3
20-10-2021 04:15,20-10-2021 04:30,81,116,8.4,11.4,19.8
20-10-2021 04:30,20-10-2021 04:45,81,116,6.7,11.6,18.3
20-10-2021 04:45,20-10-2021 05:00,81,116,3.8,10.1,13.9
20-10-2021 05:00,20-10-2021 05:15,74,95,2.8,11.7,14.5
20-10-2021 05:15,20-10-2021 05:30,74,95,3.7,12.4,16.1
20-10-2021 05:30,20-10-2021 05:45,74,95,4.3,13.2,17.5
20-10-2021 05:45,20-10-2021 06:00,74,95,5.3,12.5,17.8
20-10-2021 06:00,20-10-2021 06:15,70,99,7.6,13.1,20.6
20-10-2021 06:15,20-10-2021 06:30,70,99,5.2,11.8,17
20-10-2021 06:30,20-10-2021 06:45,70,99,6.6,12,18.6
20-10-2021 06:45,20-10-2021 07:00,70,99,7.6,9.9,17.5
20-10-2021 07:00,20-10-2021 07:15,73,96,8.1,11.5,19.5
20-10-2021 07:15,20-10-2021 07:30,73,96,8.3,13.2,21.5
20-10-2021 07:30,20-10-2021 07:45,73,96,9.6,14.6,24.2
20-10-2021 07:45,20-10-2021 08:00,73,96,6.8,20.5,27.3
20-10-2021 08:00,20-10-2021 08:15,67,100,9.2,17.3,26.5
20-10-2021 08:15,20-10-2021 08:30,67,100,9.1,16.4,25.5
20-10-2021 08:30,20-10-2021 08:45,67,100,6.5,20.4,26.8
20-10-2021 08:45,20-10-2021 09:00,67,100,5.3,21.1,26.4
20-10-2021 09:00,20-10-2021 09:15,79,132,4,18.5,22.5
20-10-2021 09:15,20-10-2021 09:30,79,132,2.5,19.5,22
20-10-2021 09:30,20-10-2021 09:45,79,132,3.4,18.1,21.5
20-10-2021 09:45,20-10-2021 10:00,79,132,1.5,14.7,16.2
20-10-2021 10:00,20-10-2021 10:15,92,169,5.4,15,20.5
20-10-2021 10:15,20-10-2021 10:30,92,169,3.5,14.8,18.4
20-10-2021 10:30,20-10-2021 10:45,92,169,3.2,12.6,15.8
20-10-2021 10:45,20-10-2021 11:00,92,169,4.5,9.6,14.1
20-10-2021 11:00,20-10-2021 11:15,92,171,1.2,11,12.2
20-10-2021 11:15,20-10-2021 11:30,92,171,5.9,7.5,13.4
20-10-2021 11:30,20-10-2021 11:45,92,171,3.3,8.6,11.9
20-10-2021 11:45,20-10-2021 12:00,92,171,8.1,7.8,15.8
20-10-2021 12:00,20-10-2021 12:15,89,155,3.8,9.3,13.1
20-10-2021 12:15,20-10-2021 12:30,89,155,3.5,9.4,12.8
20-10-2021 12:30,20-10-2021 12:45,89,155,4.7,7.2,11.9
20-10-2021 12:45,20-10-2021 13:00,89,155,4.3,7,11.3
20-10-2021 13:00,20-10-2021 13:15,88,157,3.6,12.4,16.1
20-10-2021 13:15,20-10-2021 13:30,88,157,4.7,10.2,14.9
20-10-2021 13:30,20-10-2021 13:45,88,157,3.2,10,13.2
20-10-2021 13:45,20-10-2021 14:00,88,157,3.3,8.3,11.5
20-10-2021 14:00,20-10-2021 14:15,74,145,2.6,8.3,10.9
20-10-2021 14:15,20-10-2021 14:30,74,145,5.3,7.7,12.9
20-10-2021 14:30,20-10-2021 14:45,74,145,2.7,6.8,9.5
20-10-2021 14:45,20-10-2021 15:00,74,145,2,7.4,9.4
20-10-2021 15:00,20-10-2021 15:15,59,123,2.3,7.9,10.2
20-10-2021 15:15,20-10-2021 15:30,59,123,2.7,6.7,9.4
20-10-2021 15:30,20-10-2021 15:45,59,123,2.4,6.2,8.6
20-10-2021 15:45,20-10-2021 16:00,59,123,2.9,6.5,9.3
20-10-2021 16:00,20-10-2021 16:15,45,108,3.1,7.8,10.9
20-10-2021 16:15,20-10-2021 16:30,45,108,2.3,7.3,9.6
20-10-2021 16:30,20-10-2021 16:45,45,108,2.4,7.8,10.2
20-10-2021 16:45,20-10-2021 17:00,45,108,3.9,8.2,12
20-10-2021 17:00,20-10-2021 17:15,51,106,3.1,8.2,11.4
20-10-2021 17:15,20-10-2021 17:30,51,106,2.8,8.5,11.3
20-10-2021 17:30,20-10-2021 17:45,51,106,5.3,10.4,15.7
20-10-2021 17:45,20-10-2021 18:00,51,106,4.1,12.7,16.8
20-10-2021 18:00,20-10-2021 18:15,57,111,4.8,13.4,18.2
20-10-2021 18:15,20-10-2021 18:30,57,111,1.9,15.9,17.8
20-10-2021 18:30,20-10-2021 18:45,57,111,5.5,21.7,27.2
20-10-2021 18:45,20-10-2021 19:00,57,111,5.9,21.6,27.5
20-10-2021 19:00,20-10-2021 19:15,86,161,5.1,21.4,26.5
20-10-2021 19:15,20-10-2021 19:30,86,161,4.4,20.6,25
20-10-2021 19:30,20-10-2021 19:45,86,161,4.8,18,22.9
20-10-2021 19:45,20-10-2021 20:00,86,161,6.1,15.5,21.6
20-10-2021 20:00,20-10-2021 20:15,78,143,6.4,14.6,21
20-10-2021 20:15,20-10-2021 20:30,78,143,6,19.2,25.1
20-10-2021 20:30,20-10-2021 20:45,78,143,5,17.4,22.3
20-10-2021 20:45,20-10-2021 21:00,78,143,5.1,17.5,22.5
20-10-2021 21:00,20-10-2021 21:15,90,189,2.1,21,23.1
20-10-2021 21:15,20-10-2021 21:30,90,189,5.2,21.9,27.2
20-10-2021 21:30,20-10-2021 21:45,90,189,5.2,22.1,27.3
20-10-2021 21:45,20-10-2021 22:00,90,189,4.3,25.6,29.9
20-10-2021 22:00,20-10-2021 22:15,112,171,7.4,30.4,37.7
20-10-2021 22:15,20-10-2021 22:30,112,171,4.6,30.3,34.9
20-10-2021 22:30,20-10-2021 22:45,112,171,2.8,32.7,35.5
20-10-2021 22:45,20-10-2021 23:00,112,171,7.6,34.5,42.2
20-10-2021 23:00,20-10-2021 23:15,108,161,7.3,32.5,39.8
20-10-2021 23:15,20-10-2021 23:30,108,161,9,29.8,38.8
20-10-2021 23:30,20-10-2021 23:45,108,161,17.5,26.5,44
20-10-2021 23:45,21-10-2021 00:00,108,161,20.5,27.3,47.8
21-10-2021 00:00,21-10-2021 00:15,101,157,14.3,28.4,42.7
21-10-2021 00:15,21-10-2021 00:30,101,157,12.3,27.1,39.3
21-10-2021 00:30,21-10-2021 00:45,101,157,10,24.3,34.3
21-10-2021 00:45,21-10-2021 01:00,101,157,7.4,24.3,31.7
21-10-2021 01:00,21-10-2021 01:15,88,134,5.8,22.1,27.9
21-10-2021 01:15,21-10-2021 01:30,88,134,5.9,22.2,28.1
21-10-2021 01:30,21-10-2021 01:45,88,134,4.2,22.4,26.6
21-10-2021 01:45,21-10-2021 02:00,88,134,4.5,21.6,26.1
21-10-2021 02:00,21-10-2021 02:15,80,122,None,None,None
21-10-2021 02:15,21-10-2021 02:30,80,122,None,None,None
21-10-2021 02:30,21-10-2021 02:45,80,122,None,None,None
21-10-2021 02:45,21-10-2021 03:00,80,122,20.8,20.4,41.3
21-10-2021 03:00,21-10-2021 03:15,72,121,20,19.3,39.3
21-10-2021 03:15,21-10-2021 03:30,72,121,11.4,20.6,32
21-10-2021 03:30,21-10-2021 03:45,72,121,12.5,21.3,33.8
21-10-2021 03:45,21-10-2021 04:00,72,121,10.8,20.9,31.8
21-10-2021 04:00,21-10-2021 04:15,63,116,9.2,21.5,30.7
21-10-2021 04:15,21-10-2021 04:30,63,116,9.2,22.3,31.5
21-10-2021 04:30,21-10-2021 04:45,63,116,9.5,23.2,32.7
21-10-2021 04:45,21-10-2021 05:00,63,116,12.6,20.3,32.8
21-10-2021 05:00,21-10-2021 05:15,58,101,12.7,18.3,31
21-10-2021 05:15,21-10-2021 05:30,58,101,16.1,17.2,33.3
21-10-2021 05:30,21-10-2021 05:45,58,101,29.8,22.4,52.2
21-10-2021 05:45,21-10-2021 06:00,58,101,37.7,20.5,58.2
21-10-2021 06:00,21-10-2021 06:15,53,105,40.8,19.6,60.4
21-10-2021 06:15,21-10-2021 06:30,53,105,43.4,19.4,62.8
21-10-2021 06:30,21-10-2021 06:45,53,105,54,16,70
21-10-2021 06:45,21-10-2021 07:00,53,105,53.9,16.1,69.9
21-10-2021 07:00,21-10-2021 07:15,50,108,45.9,20.5,66.4
21-10-2021 07:15,21-10-2021 07:30,50,108,38.4,21,59.4
21-10-2021 07:30,21-10-2021 07:45,50,108,28.2,23.5,51.7
21-10-2021 07:45,21-10-2021 08:00,50,108,21.5,21.7,43.2
21-10-2021 08:00,21-10-2021 08:15,58,138,13.9,20.2,34.1
21-10-2021 08:15,21-10-2021 08:30,58,138,12,19.6,31.6
21-10-2021 08:30,21-10-2021 08:45,58,138,4.9,18.8,23.7
21-10-2021 08:45,21-10-2021 09:00,58,138,4.3,16.3,20.6
21-10-2021 09:00,21-10-2021 09:15,48,125,3.7,15.9,19.6
21-10-2021 09:15,21-10-2021 09:30,48,125,4.6,13.4,18
21-10-2021 09:30,21-10-2021 09:45,48,125,4.1,14.3,18.4
21-10-2021 09:45,21-10-2021 10:00,48,125,5.2,14.1,19.2
21-10-2021 10:00,21-10-2021 10:15,45,174,5.1,14.5,19.6
21-10-2021 10:15,21-10-2021 10:30,45,174,4.5,15.2,19.7
21-10-2021 10:30,21-10-2021 10:45,45,174,2.7,14.3,17
21-10-2021 10:45,21-10-2021 11:00,45,174,4.1,10.7,14.8
21-10-2021 11:00,21-10-2021 11:15,35,178,5,10.4,15.5
21-10-2021 11:15,21-10-2021 11:30,35,178,4.9,9.9,14.8
21-10-2021 11:30,21-10-2021 11:45,35,178,4.1,7.1,11.2
21-10-2021 11:45,21-10-2021 12:00,35,178,3.4,6.9,10.3
21-10-2021 12:00,21-10-2021 12:15,33,171,4.8,6.5,11.3
21-10-2021 12:15,21-10-2021 12:30,33,171,2.8,6.7,9.5
21-10-2021 12:30,21-10-2021 12:45,33,171,3.6,6.9,10.5
21-10-2021 12:45,21-10-2021 13:00,33,171,3.6,5,8.6
21-10-2021 13:00,21-10-2021 13:15,28,190,3.3,6,9.2
21-10-2021 13:15,21-10-2021 13:30,28,190,5.2,5.3,10.5
21-10-2021 13:30,21-10-2021 13:45,28,190,2.8,6.7,9.5
21-10-2021 13:45,21-10-2021 14:00,28,190,6,5.1,11.2
21-10-2021 14:00,21-10-2021 14:15,31,164,3.5,5.4,8.9
21-10-2021 14:15,21-10-2021 14:30,31,164,3.6,5.1,8.7
21-10-2021 14:30,21-10-2021 14:45,31,164,4.5,5.4,9.8
21-10-2021 14:45,21-10-2021 15:00,31,164,3.4,5.4,8.8
21-10-2021 15:00,21-10-2021 15:15,25,171,4.6,4.3,8.9
21-10-2021 15:15,21-10-2021 15:30,25,171,4.5,4.7,9.2
21-10-2021 15:30,21-10-2021 15:45,25,171,4.3,3,7.3
21-10-2021 15:45,21-10-2021 16:00,25,171,4.2,5.2,9.4
21-10-2021 16:00,21-10-2021 16:15,28,158,5.2,5.5,10.7
21-10-2021 16:15,21-10-2021 16:30,28,158,4.1,4.3,8.4
21-10-2021 16:30,21-10-2021 16:45,28,158,2.8,5.5,8.3
21-10-2021 16:45,21-10-2021 17:00,28,158,3.7,6.5,10.2
21-10-2021 17:00,21-10-2021 17:15,25,153,2.3,7.4,9.6
21-10-2021 17:15,21-10-2021 17:30,25,153,5.2,10.4,15.5
21-10-2021 17:30,21-10-2021 17:45,25,153,3.8,13.4,17.2
21-10-2021 17:45,21-10-2021 18:00,25,153,5,20.9,25.8
21-10-2021 18:00,21-10-2021 18:15,29,144,5.9,21.6,27.5
21-10-2021 18:15,21-10-2021 18:30,29,144,5.3,19.2,24.5
21-10-2021 18:30,21-10-2021 18:45,29,144,4.7,20.7,25.4
21-10-2021 18:45,21-10-2021 19:00,29,144,3.5,18.7,22.2
21-10-2021 19:00,21-10-2021 19:15,33,144,3.8,22.4,26.2
21-10-2021 19:15,21-10-2021 19:30,33,144,1.4,18.7,20.1
21-10-2021 19:30,21-10-2021 19:45,33,144,4.6,16.7,21.3
21-10-2021 19:45,21-10-2021 20:00,33,144,5.2,15.6,20.8
21-10-2021 20:00,21-10-2021 20:15,52,153,5.5,20.7,26.2
21-10-2021 20:15,21-10-2021 20:30,52,153,5.5,26.8,32.4
21-10-2021 20:30,21-10-2021 20:45,52,153,3.6,30.7,34.2
21-10-2021 20:45,21-10-2021 21:00,52,153,6.9,29.6,36.5
21-10-2021 21:00,21-10-2021 21:15,64,178,4.3,28.8,33
21-10-2021 21:15,21-10-2021 21:30,64,178,4.7,29.6,34.3
21-10-2021 21:30,21-10-2021 21:45,64,178,5.9,27,32.9
21-10-2021 21:45,21-10-2021 22:00,64,178,3.9,28.1,32.1
21-10-2021 22:00,21-10-2021 22:15,62,168,4.2,28.2,32.5
21-10-2021 22:15,21-10-2021 22:30,62,168,4,28.6,32.6
21-10-2021 22:30,21-10-2021 22:45,62,168,3.7,27.3,31
21-10-2021 22:45,21-10-2021 23:00,62,168,5.1,26.8,31.9
21-10-2021 23:00,21-10-2021 23:15,61,164,6.5,24.7,31.2
21-10-2021 23:15,21-10-2021 23:30,61,164,5.2,24.3,29.5
21-10-2021 23:30,21-10-2021 23:45,61,164,4.2,28,32.2
21-10-2021 23:45,22-10-2021 00:00,61,164,4.5,28,32.5
22-10-2021 00:00,22-10-2021 00:15,45,160,6.7,30.9,37.6
22-10-2021 00:15,22-10-2021 00:30,45,160,9.1,30.1,39.1
22-10-2021 00:30,22-10-2021 00:45,45,160,6.2,29,35.2
22-10-2021 00:45,22-10-2021 01:00,45,160,8.1,28.1,36.2
22-10-2021 01:00,22-10-2021 01:15,55,None,11.7,25.7,37.4
22-10-2021 01:15,22-10-2021 01:30,55,None,12.2,22.6,34.9
22-10-2021 01:30,22-10-2021 01:45,55,None,11.3,22.3,33.6
22-10-2021 01:45,22-10-2021 02:00,55,None,9.5,19.8,29.3
22-10-2021 02:00,22-10-2021 02:15,53,125,None,None,None
22-10-2021 02:15,22-10-2021 02:30,53,125,None,None,None
22-10-2021 02:30,22-10-2021 02:45,53,125,None,None,None
22-10-2021 02:45,22-10-2021 03:00,53,125,4.8,16.2,21
22-10-2021 03:00,22-10-2021 03:15,50,113,3.6,15.6,19.2
22-10-2021 03:15,22-10-2021 03:30,50,113,3.6,17,20.6
22-10-2021 03:30,22-10-2021 03:45,50,113,4.7,13.2,18
22-10-2021 03:45,22-10-2021 04:00,50,113,4,15.3,19.3
22-10-2021 04:00,22-10-2021 04:15,40,105,5.9,14.8,20.6
22-10-2021 04:15,22-10-2021 04:30,40,105,9.1,15.9,25
22-10-2021 04:30,22-10-2021 04:45,40,105,10.4,18.6,29
22-10-2021 04:45,22-10-2021 05:00,40,105,8,16.9,24.9
22-10-2021 05:00,22-10-2021 05:15,34,103,6.6,14.4,21
22-10-2021 05:15,22-10-2021 05:30,34,103,7,14.9,21.9
22-10-2021 05:30,22-10-2021 05:45,34,103,24.5,16.6,41.1
22-10-2021 05:45,22-10-2021 06:00,34,103,36.8,16.6,53.4
22-10-2021 06:00,22-10-2021 06:15,39,86,37.8,15.9,53.6
22-10-2021 06:15,22-10-2021 06:30,39,86,34,14.8,48.7
22-10-2021 06:30,22-10-2021 06:45,39,86,32,12.5,44.5
22-10-2021 06:45,22-10-2021 07:00,39,86,21.7,16.3,38
22-10-2021 07:00,22-10-2021 07:15,39,85,26.2,14.5,40.7
22-10-2021 07:15,22-10-2021 07:30,39,85,32.1,12.6,44.7
22-10-2021 07:30,22-10-2021 07:45,39,85,26.4,15.4,41.8
22-10-2021 07:45,22-10-2021 08:00,39,85,25.3,16.5,41.8
22-10-2021 08:00,22-10-2021 08:15,34,97,13.3,19.7,33
22-10-2021 08:15,22-10-2021 08:30,34,97,10.7,17.7,28.4
22-10-2021 08:30,22-10-2021 08:45,34,97,5.6,18.2,23.8
22-10-2021 08:45,22-10-2021 09:00,34,97,5.1,16,21.2
22-10-2021 09:00,22-10-2021 09:15,44,116,6.4,13.4,19.8
22-10-2021 09:15,22-10-2021 09:30,44,116,5,13.5,18.5
22-10-2021 09:30,22-10-2021 09:45,44,116,4.3,12,16.3
22-10-2021 09:45,22-10-2021 10:00,44,116,4.5,9.2,13.6
22-10-2021 10:00,22-10-2021 10:15,28,103,4.4,7,11.4
22-10-2021 10:15,22-10-2021 10:30,28,103,5.1,7.5,12.6
22-10-2021 10:30,22-10-2021 10:45,28,103,5.6,6.3,11.9
22-10-2021 10:45,22-10-2021 11:00,28,103,4.7,7.9,12.6
22-10-2021 11:00,22-10-2021 11:15,16,75,5.1,3.4,8.5
22-10-2021 11:15,22-10-2021 11:30,16,75,2.6,5.7,8.3
22-10-2021 11:30,22-10-2021 11:45,16,75,5.8,3.6,9.4
22-10-2021 11:45,22-10-2021 12:00,16,75,4.6,6,10.6
22-10-2021 12:00,22-10-2021 12:15,16,70,3.3,4.4,7.7
22-10-2021 12:15,22-10-2021 12:30,16,70,4.2,4.4,8.5
22-10-2021 12:30,22-10-2021 12:45,16,70,2.7,5.4,8.1
22-10-2021 12:45,22-10-2021 13:00,16,70,None,None,None
22-10-2021 13:00,22-10-2021 13:15,20,79,None,None,None
22-10-2021 13:15,22-10-2021 13:30,20,79,0.7,8,8.7
22-10-2021 13:30,22-10-2021 13:45,20,79,1.1,7.4,8.4
22-10-2021 13:45,22-10-2021 14:00,20,79,3.8,4.4,8.2
22-10-2021 14:00,22-10-2021 14:15,16,73,1.2,5.2,6.4
22-10-2021 14:15,22-10-2021 14:30,16,73,4.1,4.8,8.9
22-10-2021 14:30,22-10-2021 14:45,16,73,1.4,6.6,8
22-10-2021 14:45,22-10-2021 15:00,16,73,2.7,22.8,25.5
22-10-2021 15:00,22-10-2021 15:15,12,56,4.6,20.5,25.1
22-10-2021 15:15,22-10-2021 15:30,12,56,3.5,8.5,12
22-10-2021 15:30,22-10-2021 15:45,12,56,2.4,4.6,7.1
22-10-2021 15:45,22-10-2021 16:00,12,56,4.5,7.2,11.7
22-10-2021 16:00,22-10-2021 16:15,11,53,4.9,4.6,9.5
22-10-2021 16:15,22-10-2021 16:30,11,53,4.8,7.1,11.9
22-10-2021 16:30,22-10-2021 16:45,11,53,3.2,7.2,10.5
22-10-2021 16:45,22-10-2021 17:00,11,53,3.9,7.6,11.5
22-10-2021 17:00,22-10-2021 17:15,17,50,4.3,10.1,14.3
22-10-2021 17:15,22-10-2021 17:30,17,50,3.1,9.8,12.9
22-10-2021 17:30,22-10-2021 17:45,17,50,0.5,12.7,13.1
22-10-2021 17:45,22-10-2021 18:00,17,50,3.3,12.4,15.7
22-10-2021 18:00,22-10-2021 18:15,18,63,5.6,17.8,23.4
22-10-2021 18:15,22-10-2021 18:30,18,63,1.7,18.7,20.4
22-10-2021 18:30,22-10-2021 18:45,18,63,3.2,19.6,22.8
22-10-2021 18:45,22-10-2021 19:00,18,63,0.9,25.4,26.3
22-10-2021 19:00,22-10-2021 19:15,30,94,3.9,23.4,27.3
22-10-2021 19:15,22-10-2021 19:30,30,94,6.3,24.5,30.8
22-10-2021 19:30,22-10-2021 19:45,30,94,3.6,24.6,28.2
22-10-2021 19:45,22-10-2021 20:00,30,94,3.5,29,32.5
22-10-2021 20:00,22-10-2021 20:15,62,130,4.7,33.1,37.8
22-10-2021 20:15,22-10-2021 20:30,62,130,8.8,37.6,46.4
22-10-2021 20:30,22-10-2021 20:45,62,130,17.4,42.2,59.6
22-10-2021 20:45,22-10-2021 21:00,62,130,30.4,44,74.4
22-10-2021 21:00,22-10-2021 21:15,75,227,37.5,47.1,84.7
22-10-2021 21:15,22-10-2021 21:30,75,227,37.3,45.4,82.7
22-10-2021 21:30,22-10-2021 21:45,75,227,34,47.8,81.8
22-10-2021 21:45,22-10-2021 22:00,75,227,31.9,48.3,80.2
22-10-2021 22:00,22-10-2021 22:15,79,250,30,48.5,78.5
22-10-2021 22:15,22-10-2021 22:30,79,250,27.8,46.6,74.4
22-10-2021 22:30,22-10-2021 22:45,79,250,31.9,45.7,77.6
22-10-2021 22:45,22-10-2021 23:00,79,250,40,45.3,85.3
22-10-2021 23:00,22-10-2021 23:15,79,265,45.3,46.4,91.7
22-10-2021 23:15,22-10-2021 23:30,79,265,51.4,47.2,98.7
22-10-2021 23:30,22-10-2021 23:45,79,265,56.5,49.3,105.8
22-10-2021 23:45,23-10-2021 00:00,79,265,52.6,42.2,94.9
23-10-2021 00:00,23-10-2021 00:15,73,244,46.2,45,91.2
23-10-2021 00:15,23-10-2021 00:30,73,244,46.4,44.2,90.6
23-10-2021 00:30,23-10-2021 00:45,73,244,42.3,42.5,84.9
23-10-2021 00:45,23-10-2021 01:00,73,244,42,42.1,84
23-10-2021 01:00,23-10-2021 01:15,86,213,46,43.4,89.3
23-10-2021 01:15,23-10-2021 01:30,86,213,48.6,43,91.7
23-10-2021 01:30,23-10-2021 01:45,86,213,48.3,40.8,89.1
23-10-2021 01:45,23-10-2021 02:00,86,213,46.5,37.2,83.6
23-10-2021 02:00,23-10-2021 02:15,81,241,None,None,None
23-10-2021 02:15,23-10-2021 02:30,81,241,None,None,None
23-10-2021 02:30,23-10-2021 02:45,81,241,None,None,None
23-10-2021 02:45,23-10-2021 03:00,81,241,28.5,36.7,65.2
23-10-2021 03:00,23-10-2021 03:15,69,197,27.3,34,61.2
23-10-2021 03:15,23-10-2021 03:30,69,197,25.2,33.1,58.3
23-10-2021 03:30,23-10-2021 03:45,69,197,23.7,28.9,52.5
23-10-2021 03:45,23-10-2021 04:00,69,197,21.7,28.3,49.9
23-10-2021 04:00,23-10-2021 04:15,64,144,23,25.5,48.4
23-10-2021 04:15,23-10-2021 04:30,64,144,20.6,24.5,45.2
23-10-2021 04:30,23-10-2021 04:45,64,144,15.9,26.6,42.5
23-10-2021 04:45,23-10-2021 05:00,64,144,14.2,25.7,39.9
23-10-2021 05:00,23-10-2021 05:15,56,114,11.1,26.7,37.9
23-10-2021 05:15,23-10-2021 05:30,56,114,13.3,25.7,39
23-10-2021 05:30,23-10-2021 05:45,56,114,13.7,25.5,39.2
23-10-2021 05:45,23-10-2021 06:00,56,114,13.1,27.1,40.3
23-10-2021 06:00,23-10-2021 06:15,53,116,13.4,26.7,40.1
23-10-2021 06:15,23-10-2021 06:30,53,116,8.3,27.6,35.9
23-10-2021 06:30,23-10-2021 06:45,53,116,11.2,26.3,37.6
23-10-2021 06:45,23-10-2021 07:00,53,116,9.6,24.6,34.2
23-10-2021 07:00,23-10-2021 07:15,55,114,12.1,22.7,34.8
23-10-2021 07:15,23-10-2021 07:30,55,114,18,18.9,36.9
23-10-2021 07:30,23-10-2021 07:45,55,114,16,19.1,35.1
23-10-2021 07:45,23-10-2021 08:00,55,114,17.3,19.1,36.4
23-10-2021 08:00,23-10-2021 08:15,51,113,11.4,23.5,34.8
23-10-2021 08:15,23-10-2021 08:30,51,113,9.2,23.4,32.6
23-10-2021 08:30,23-10-2021 08:45,51,113,3.6,23.5,27.1
23-10-2021 08:45,23-10-2021 09:00,51,113,4.7,21.3,26
23-10-2021 09:00,23-10-2021 09:15,74,144,5,20.4,25.4
23-10-2021 09:15,23-10-2021 09:30,74,144,4,20.3,24.3
23-10-2021 09:30,23-10-2021 09:45,74,144,3.9,19,22.8
23-10-2021 09:45,23-10-2021 10:00,74,144,2.6,17.7,20.2
23-10-2021 10:00,23-10-2021 10:15,57,123,2.7,15.7,18.5
23-10-2021 10:15,23-10-2021 10:30,57,123,None,15.5,15.4
23-10-2021 10:30,23-10-2021 10:45,57,123,4,13.6,17.6
23-10-2021 10:45,23-10-2021 11:00,57,123,1.9,12,13.9
23-10-2021 11:00,23-10-2021 11:15,34,84,3.7,10.5,14.2
23-10-2021 11:15,23-10-2021 11:30,34,84,2.9,10.2,13.1
23-10-2021 11:30,23-10-2021 11:45,34,84,4.9,6.8,11.8
23-10-2021 11:45,23-10-2021 12:00,34,84,3.6,8.2,11.8
23-10-2021 12:00,23-10-2021 12:15,14,64,3.2,7.7,10.9
23-10-2021 12:15,23-10-2021 12:30,14,64,3,7.7,10.7
23-10-2021 12:30,23-10-2021 12:45,14,64,5.7,5.9,11.6
23-10-2021 12:45,23-10-2021 13:00,14,64,4.4,6.2,10.6
23-10-2021 13:00,23-10-2021 13:15,12,63,4.8,8.2,12.9
23-10-2021 13:15,23-10-2021 13:30,12,63,4.7,8.7,13.4
23-10-2021 13:30,23-10-2021 13:45,12,63,3.9,8.3,12.2
23-10-2021 13:45,23-10-2021 14:00,12,63,2,11.4,13.4
23-10-2021 14:00,23-10-2021 14:15,23,86,2.5,11.1,13.6
23-10-2021 14:15,23-10-2021 14:30,23,86,2.5,10,12.5
23-10-2021 14:30,23-10-2021 14:45,23,86,3.1,9.2,12.3
23-10-2021 14:45,23-10-2021 15:00,23,86,2.2,9,11.1
23-10-2021 15:00,23-10-2021 15:15,16,91,1.5,8.7,10.3
23-10-2021 15:15,23-10-2021 15:30,16,91,3.2,7.3,10.5
23-10-2021 15:30,23-10-2021 15:45,16,91,2.5,7.4,9.9
23-10-2021 15:45,23-10-2021 16:00,16,91,5.3,6.6,12
23-10-2021 16:00,23-10-2021 16:15,22,83,3.5,7.5,11
23-10-2021 16:15,23-10-2021 16:30,22,83,2.4,9.2,11.6
23-10-2021 16:30,23-10-2021 16:45,22,83,3.2,9.9,13.1
23-10-2021 16:45,23-10-2021 17:00,22,83,2.7,11.3,14
23-10-2021 17:00,23-10-2021 17:15,28,89,3.1,13.7,16.8
23-10-2021 17:15,23-10-2021 17:30,28,89,2.6,14.6,17.2
23-10-2021 17:30,23-10-2021 17:45,28,89,2.8,18.4,21.2
23-10-2021 17:45,23-10-2021 18:00,28,89,3.5,17.3,20.8
23-10-2021 18:00,23-10-2021 18:15,31,95,4.9,16,20.9
23-10-2021 18:15,23-10-2021 18:30,31,95,2.5,14.5,17.1
23-10-2021 18:30,23-10-2021 18:45,31,95,3.2,12.5,15.8
23-10-2021 18:45,23-10-2021 19:00,31,95,3.5,10.6,14.1
23-10-2021 19:00,23-10-2021 19:15,31,101,2,10,12
23-10-2021 19:15,23-10-2021 19:30,31,101,3.5,12.2,15.6
23-10-2021 19:30,23-10-2021 19:45,31,101,5.1,16.2,21.3
